,price,score,processor gen,type of core,no of threads,Ram,storage capacity,ppi,Warranty,brand_names_apple,brand_names_asus,brand_names_dell,brand_names_hp,brand_names_lenovo,brand_names_msi,brand_names_others,processor brand_Apple,processor brand_Intel,processor brand_others,processor type_celeron,processor type_i3,processor type_i5,processor type_i7,processor type_i9,processor type_m1,processor type_m2,processor type_others,processor type_pentium,processor type_ryzen,ram type_ddr4,ram type_ddr5,ram type_lpddr3,ram type_lpddr4,ram type_lpddr4x,ram type_lpddr5,ram type_ram,ram type_unified,storage type_SSD,OS_DOS,OS_Mac,OS_Windows,OS_Windows 10,OS_Windows 11,OS_others
497,18490,,,2.0,4.0,4,32.0,135.0942111925629,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,113100,,11.0,4.0,16.0,16,512.0,157.3505121487356,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
499,49999,68.0,4.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
500,180990,72.0,12.0,14.0,16.0,16,1024.0,188.28266410959816,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
501,62600,65.0,5.0,6.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
502,65990,68.0,4.0,6.0,8.0,8,1024.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
503,51990,,12.0,6.0,8.0,8,512.0,242.5880862528841,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
504,49990,,12.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
505,63590,60.0,12.0,10.0,16.0,16,512.0,217.70725689361393,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
506,59990,,12.0,10.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
507,78990,75.0,5.0,8.0,16.0,16,512.0,161.72539083525606,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
508,34490,,3.0,2.0,8.0,8,256.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
509,144480,82.0,12.0,14.0,16.0,16,1024.0,136.82653230324834,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
510,74490,,12.0,10.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
511,104990,68.0,12.0,10.0,16.0,16,512.0,255.35588026619376,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
512,69500,68.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
513,89990,74.0,12.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
514,21999,,,2.0,4.0,4,256.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
515,79000,67.0,12.0,10.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
516,138800,65.0,11.0,4.0,8.0,8,512.0,157.3505121487356,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
517,319999,84.0,12.0,14.0,32.0,32,2048.0,282.42399616439724,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
518,60800,69.0,10.0,6.0,8.0,8,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
519,39990,,5.0,6.0,8.0,8,256.0,141.21199808219862,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
520,206500,76.0,12.0,,32.0,32,1024.0,182.43537640433112,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
521,103957,63.0,12.0,12.0,16.0,16,512.0,242.5880862528841,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
522,80030,63.0,5.0,8.0,16.0,16,512.0,165.6321180513006,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
523,56990,63.0,12.0,10.0,8.0,8,512.0,157.3505121487356,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
524,59999,62.0,12.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
525,29990,,10.0,2.0,8.0,8,256.0,157.3505121487356,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
526,48999,,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527,36990,,3.0,4.0,8.0,8,256.0,157.3505121487356,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528,125121,78.0,12.0,14.0,16.0,16,1024.0,141.21199808219862,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
529,82500,67.0,12.0,12.0,8.0,8,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
530,94355,71.0,12.0,12.0,16.0,16,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
531,21999,,,2.0,4.0,4,256.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
532,24650,,3.0,2.0,4.0,4,1024.0,100.45466986113651,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,151990,81.0,6.0,8.0,32.0,32,1024.0,168.96682624578992,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
534,78650,74.0,5.0,8.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535,60990,61.0,12.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
536,129994,79.0,5.0,8.0,16.0,16,1024.0,188.67962264113208,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
537,62829,68.0,5.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
538,349990,86.0,12.0,,32.0,32,2048.0,254.67134914246222,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
539,167990,81.0,12.0,14.0,16.0,16,1024.0,188.67962264113208,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
540,67000,66.0,11.0,4.0,16.0,16,1024.0,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
541,82990,67.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
542,31500,,5.0,4.0,4.0,4,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
543,28990,,,4.0,8.0,8,256.0,111.1413368676404,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
544,83099,71.0,5.0,8.0,16.0,16,512.0,136.82653230324834,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
545,359990,86.0,12.0,,32.0,32,2048.0,169.78089942830815,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
546,64980,66.0,12.0,12.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
547,82990,72.0,12.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
548,62990,67.0,11.0,6.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
549,120000,78.0,12.0,14.0,16.0,16,1024.0,242.5880862528841,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
550,249990,,12.0,14.0,32.0,32,1024.0,283.0194339616981,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
551,104990,68.0,12.0,10.0,16.0,16,512.0,255.35588026619376,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
552,73590,72.0,5.0,8.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
553,179990,85.0,12.0,14.0,32.0,32,1024.0,234.22297983037086,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
554,120990,81.0,6.0,8.0,16.0,16,1024.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
555,90990,63.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
556,66489,71.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
557,89990,74.0,12.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
558,62390,,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
559,300490,,12.0,14.0,32.0,32,1024.0,127.33567457123111,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
560,374990,72.0,11.0,4.0,8.0,8,512.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
561,54750,72.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
562,29997,,3.0,2.0,8.0,8,256.0,100.45466986113651,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
563,40990,,12.0,10.0,8.0,8,256.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
564,58990,68.0,5.0,6.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
565,72990,63.0,5.0,6.0,16.0,16,512.0,161.72539083525606,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
566,72500,61.0,5.0,8.0,16.0,16,512.0,141.50971698084905,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
567,59990,62.0,11.0,4.0,16.0,16,512.0,165.6321180513006,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
568,71990,67.0,5.0,8.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
569,64990,72.0,11.0,4.0,8.0,8,1024.0,141.21199808219862,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
570,89990,61.0,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
571,57990,67.0,5.0,8.0,8.0,8,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
572,52290,67.0,5.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
573,40990,,12.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
574,109990,76.0,5.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
575,396990,,6.0,8.0,32.0,32,2048.0,283.0194339616981,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
576,171990,82.0,6.0,8.0,16.0,16,1024.0,188.67962264113208,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
577,83999,61.0,12.0,10.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
578,87500,,12.0,10.0,8.0,8,512.0,141.50971698084905,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
579,72990,60.0,12.0,10.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
580,89299,65.0,12.0,12.0,16.0,16,512.0,242.5880862528841,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
581,134990,75.0,12.0,14.0,16.0,16,512.0,242.5880862528841,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
582,79990,71.0,12.0,12.0,16.0,16,512.0,161.72539083525606,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
583,64990,63.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
584,49490,61.0,10.0,4.0,16.0,16,512.0,157.3505121487356,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
585,61499,62.0,5.0,8.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
586,50499,61.0,5.0,6.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
587,69160,,12.0,12.0,8.0,8,512.0,137.68169813014364,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
588,66490,72.0,5.0,6.0,8.0,8,512.0,136.82653230324834,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
589,169990,76.0,12.0,14.0,16.0,16,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
590,93490,71.0,12.0,12.0,16.0,16,512.0,161.72539083525606,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
591,77990,68.0,4.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
592,119990,74.0,12.0,12.0,16.0,16,1024.0,177.58082130930077,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
593,74990,65.0,6.0,6.0,16.0,16,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
594,128249,74.0,12.0,10.0,16.0,16,512.0,267.07787225659183,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
595,99990,78.0,6.0,8.0,16.0,16,512.0,136.82653230324834,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
596,62999,74.0,11.0,6.0,8.0,8,1024.0,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597,45990,,11.0,2.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
598,51990,63.0,11.0,4.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
599,68990,72.0,11.0,4.0,16.0,16,1024.0,141.21199808219862,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,99990,79.0,5.0,6.0,16.0,16,1024.0,188.28266410959816,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,85500,63.0,12.0,14.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
602,88490,61.0,12.0,10.0,16.0,16,512.0,141.50971698084905,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
603,39500,,5.0,4.0,8.0,8,256.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
604,91500,68.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
605,149400,74.0,12.0,10.0,16.0,16,1024.0,188.28266410959816,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
606,46990,,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
607,37990,,10.0,4.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
608,118990,76.0,12.0,14.0,16.0,16,1024.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
609,245000,,12.0,14.0,32.0,32,1024.0,282.42399616439724,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
610,38890,,3.0,2.0,8.0,8,256.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
611,88990,67.0,6.0,8.0,16.0,16,512.0,127.33567457123111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
612,51990,62.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
613,53990,66.0,5.0,6.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
614,90256,67.0,12.0,12.0,16.0,16,1024.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
615,64250,71.0,11.0,6.0,8.0,8,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
616,116990,,,8.0,8.0,8,256.0,226.98300468106115,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
617,119409,78.0,11.0,8.0,16.0,16,1024.0,188.28266410959816,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
618,77990,65.0,5.0,6.0,8.0,8,512.0,165.6321180513006,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
619,60700,,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
620,69990,,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
621,53500,61.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
622,124990,82.0,6.0,8.0,16.0,16,1024.0,188.28266410959816,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
